Unnamed: 0,CIS20CD,date,sars_cov2_gc_l_mean,suspended_solids_mg_l,ammonia_mg_l,ophosph_mg_l,sample_ph_pre_ansis,control_gc_l_mean,reac_vol_control,raw_ansis_sars_repc_std,grab_compo_boo,sars_below_lod,sars_below_loq,reception_delay,catchment_population_ons_mid_2019,catchment_area,catch_in_cis_prop,catch_cis_population,median_prob,ll,ul
4301,J06000171,2020-12-25,160563.91015625,59.99999999999999,20.0,2.400000095367432,7.699999809265137,10443600.0,2.0,36.3861083984375,1.0,0.0,0.0,119.48333333333332,3031194.0,613.9342691222417,1.8198249586502868,306234.6845667943,1.9101053332167257,1.212243642391163,2.9745760632779428
4302,J06000171,2020-12-27,160563.91015625,74.0,25.0,2.900000095367432,7.800000190734863,10443600.0,2.0,36.3861083984375,1.0,0.0,0.0,71.53333333333333,3031194.0,613.9342691222417,1.8198249586502868,306234.6845667943,2.151968555335197,1.3939655194851286,3.2997638996100087
4303,J06000171,2020-12-28,420798.5511681286,161.98226319059523,15.982453909717862,1.9456135251131816,7.652632010583077,9805515.834716445,2.0,533.3293177425103,1.0,0.0,0.0,59.880381436635254,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,2.272900166394433,1.484826458032111,3.4623578177760415
4304,J06000171,2020-12-30,361720.3899739585,110.0,22.0,2.400000095367432,7.800000190734863,10443600.0,2.0,180.7467041015625,1.0,1.0,1.0,24.516666666666666,3031194.0,613.9342691222417,1.8198249586502868,306234.6845667943,2.5147633885129044,1.6665483351260773,3.7875456541081074
4305,J06000171,2021-01-03,529879.067240755,294.91226954858934,26.929815638871453,3.5403496034977717,7.652632010583077,9805515.834716445,2.0,708.6078734551118,0.5087730451410681,1.0,1.0,22.938597160417977,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,2.71178160709389,1.832360392786433,3.99372861018854
4306,J06000171,2021-01-04,12172.202079499986,224.3858868401252,27.929815638871457,3.29298159679184,7.601754511987456,9805515.834716445,2.0,4.915112412338845,0.4912269548589318,0.0,0.0,48.59561347742947,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,2.73714380960114,1.8573440991575572,4.00825828949334
4307,J06000171,2021-01-06,12172.202079499986,184.73680864576795,28.473680864576796,3.249122696322556,7.601754511987456,9805515.834716445,2.0,4.915112412338845,1.0,0.0,0.0,23.510235219331246,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,2.78786821461564,1.907311511899806,4.03731764810294
4308,J06000171,2021-01-08,12172.202079499986,195.05251112476464,30.94736172915359,3.642104236786175,7.601754511987456,9805515.834716445,2.0,4.915112412338845,0.4912269548589318,0.0,0.0,23.61988450943574,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,2.98207062495583,2.057633289891793,4.280050498867534
4309,J06000171,2021-01-10,12172.202079499986,195.683916082758,29.473680864576796,3.343858891824779,7.601754511987456,9805515.834716445,2.0,4.915112412338845,1.0,0.0,0.0,24.160235219331245,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,3.3197510406217097,2.3083094331335188,4.736456841787122
4310,J06000171,2021-01-11,146516.7863040334,195.5260648432597,31.421042593730384,3.643858844141063,7.601754511987456,9805515.834716445,2.0,140.8899448714774,1.0,1.0,0.5087730451410681,23.514914176739815,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,3.48859124845465,2.4336475047543815,4.964660013246917
4311,J06000171,2021-01-13,40722.476983096545,234.0349650344825,28.859631277742913,3.389472321570529,7.601754511987456,9805515.834716445,2.0,32.78223073962509,1.0,1.0,0.0,23.074562407293627,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,3.82627166412053,2.6843236479961075,5.421066356166506
4312,J06000171,2021-01-15,77952.75942956007,155.8769866489024,18.198226222018764,1.985963128610954,7.601754511987456,9805515.834716445,2.0,72.82974083476138,1.0,0.0,0.0,23.441815003187045,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,3.9411875940860672,2.7667331949523786,5.591272544667512
4313,J06000171,2021-01-17,46619.01500155024,133.1752701836987,20.38595041316611,2.040349603497772,7.601754511987456,9805515.834716445,2.0,44.81704689318165,1.0,1.0,0.0,24.206726001274816,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,3.8333390383512618,2.680876145623196,5.4752785787499345
4314,J06000171,2021-01-18,147442.104563088,175.19275270094,26.894723458307183,2.791226907175216,7.601754511987456,9805515.834716445,2.0,215.64567030222327,1.0,1.0,0.5087730451410681,23.31023627888193,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,3.7794147604838586,2.637947620958605,5.417281595791146
4315,J06000171,2021-01-20,37150.27296382623,135.89459631222542,21.0,2.4491227440062717,7.601754511987456,9805515.834716445,2.0,70.88790242042383,1.0,0.5087730451410681,0.0,23.164619622800416,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,3.6715662047490527,2.5520905716294218,5.301287629873569
4316,J06000171,2021-01-22,23346.97729759421,165.5260648432597,23.456134774294657,2.79298163583105,7.601754511987456,9805515.834716445,2.0,33.51565881953074,1.0,0.5087730451410681,0.0,22.83245814792059,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,3.4158760924506173,2.358216759027103,4.975071348212649
4317,J06000171,2021-01-24,60924.984001471355,189.4207883015669,24.964907819435727,2.845613382062034,7.601754511987456,9805515.834716445,2.0,26.67786969237757,0.5087730451410681,1.0,0.0,22.95409620683386,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,3.0123444235885515,2.056326183151649,4.438632750808386
4318,J06000171,2021-01-25,106714.5491927978,337.1221869015661,27.421042593730387,3.0421042108526604,7.601754511987456,9805515.834716445,2.0,177.5316880222086,1.0,0.0,0.0,23.206434625987463,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,2.8105785891575183,1.9053808952139215,4.170413452106255
4319,J06000171,2021-01-27,179031.3643140037,253.85950413166117,26.91226954858932,3.238595039643286,7.601754511987456,9805515.834716445,2.0,281.4703692358106,1.0,1.0,0.5087730451410681,23.307311930501573,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,2.4070469202954525,1.603490319338467,3.633974854701991
4320,J06000171,2021-01-29,43486.7255452474,95.0,11.0,1.2999999523162842,7.699999809265137,10443600.0,2.0,117.60309600830078,0.0,1.0,0.0,24.516666666666666,3031194.0,613.9342691222417,1.8198249586502868,306234.6845667943,2.122496485394642,1.3969712257620417,3.248312173698866
4321,J06000171,2021-01-31,81142.4761256587,84.71919898244492,10.49122695485893,1.2000000476837158,7.601754511987456,9805515.834716445,2.0,167.3690781037256,1.0,0.4912269548589318,0.0,23.168714770083596,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,1.9569272844550885,1.2858236144846442,3.013425409096877
4322,J06000171,2021-02-01,11078.987539468477,86.40336935736649,14.473680864576794,1.8438588918247787,7.601754511987456,9805515.834716445,2.0,10.779345067948077,0.5087730451410681,0.0,0.0,22.63158190295716,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,1.8741426839853117,1.2302498088459457,2.895982026795883
4323,J06000171,2021-02-03,55060.37593648348,159.1226954858932,16.49122695485893,1.9982453319946385,7.601754511987456,9805515.834716445,2.0,53.740923034534795,0.5087730451410681,0.5087730451410681,0.0,21.571057427439925,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,1.708573483045757,1.1191021975685485,2.661095262193894
4324,J06000171,2021-02-05,12092.84085253239,180.52638270846407,15.49122695485893,2.04912264863884,7.601754511987456,9805515.834716445,2.0,35.045533843130535,0.5087730451410681,0.5087730451410681,0.0,23.720179063375134,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,1.51971200793546,0.9862719686148692,2.3933500957913
4325,J06000171,2021-02-07,15789.15436115954,124.19281627398084,15.964907819435728,1.8964907593567089,7.601754511987456,9805515.834716445,2.0,19.43141452630316,1.0,0.5087730451410681,0.0,24.00731087095089,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,1.3075582586544197,0.8317591219849079,2.0927465275881003
4326,J06000171,2021-02-08,6602.600031378475,163.35073108652006,18.43858868401253,2.2438588094241045,7.601754511987456,9805515.834716445,2.0,17.49362180759006,0.4912269548589318,0.0,0.0,24.39064420428422,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,1.2014813840138996,0.754502698669927,1.9424447434865
4327,J06000171,2021-02-10,36885.94067634705,178.94723458307183,18.43858868401253,2.347368110717869,7.601754511987456,9805515.834716445,2.0,27.52178724244275,0.4912269548589318,0.0,0.0,24.518421275694884,2405640.051880983,620.575389549849,1.8198249586502868,306234.6845667943,0.9893276347328592,0.5999898520399657,1.6418411752833002
4328,J06000172,2020-09-04,4053.4840371254936,269.99368744418854,37.374132023575925,6.137286909514349,7.643753808252937,12575775.439771436,2.0,6.228417672327605,1.0,0.0,0.0,23.567712936238618,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.1238431401432687,0.0688087978635942,0.2226618833801861
4329,J06000172,2020-09-06,7223.277641776275,156.87381639578535,35.74952655831414,4.637413190444189,7.643753808252937,12575775.439771436,2.0,15.426846669042709,1.0,0.0,0.0,23.82083070310175,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.1418193012167521,0.0800750915489441,0.2503874002906844
4330,J06000172,2020-09-07,6058.348613539715,323.74132023575925,35.99936874441885,5.624857818486393,7.643753808252937,12575775.439771436,2.0,11.695138276267976,0.5624605465261783,0.0,0.0,23.89583596356492,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.1508073817534938,0.0857082383916191,0.2642501587459335
4331,J06000172,2020-09-09,16509.230745129094,273.74132023575925,37.874447651366495,6.0310724593678025,7.643753808252937,12575775.439771436,2.0,17.365259037194825,0.4375394534738218,0.5624605465261783,0.0,23.4510357486456,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.1687835428269772,0.096974532076969,0.2919756756564318
4332,J06000172,2020-09-11,2662.818773615332,306.23974209680637,40.561829290945035,6.83728682309702,7.643753808252937,12575775.439771436,2.0,5.9091222337000415,1.0,0.0,0.0,24.178123027326308,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.1866297110697405,0.1084711186966438,0.319762005004384
4333,J06000172,2020-09-13,5616.656136786596,188.74447651366495,40.12428983747121,6.737287186666541,7.643753808252937,12575775.439771436,2.0,5.289065310033472,1.0,0.0,0.0,24.585415351550875,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.2043458864817837,0.1201979982506435,0.34760914678979
4334,J06000172,2020-09-14,11637.400887049223,255.00315627790576,42.9365925701021,6.243564634226859,7.643753808252937,12575775.439771436,2.0,28.05301394476222,0.4375394534738218,0.5624605465261783,0.0,24.553128287789487,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.2132039741878053,0.1260614380276434,0.361532717682493
4335,J06000172,2020-09-16,7035.05578686114,349.35961314520955,46.18643475620682,7.0185174599296305,7.643753808252937,12575775.439771436,2.0,7.281663782200585,1.0,0.0,0.0,23.787497369768413,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.2309201495998484,0.1377883175816431,0.389379859467899
4336,J06000172,2020-09-18,6409.412310891484,177.50157813895288,43.68675038399739,6.924794734655291,7.643753808252937,12575775.439771436,2.0,30.594162939490356,1.0,0.0,0.0,23.90312828778949,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.2428641440261033,0.1458560204260584,0.4066665232508306
4337,J06000172,2020-09-20,1337.316441290331,290.361506911953,42.374132023575925,6.955993638837487,7.643753808252937,12575775.439771436,2.0,1.2360368172281877,1.0,0.0,0.0,23.968748684884208,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.2490359574665698,0.1502645465608892,0.4133927090312877
4338,J06000172,2020-09-21,4676.417533423912,373.7476327915708,42.24921093052357,6.524794907489948,7.643753808252937,12575775.439771436,2.0,9.669100334921582,1.0,0.0,0.0,23.90001052092636,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.2521218641868031,0.1524688096283047,0.4167558019215163
4339,J06000172,2020-09-23,5048.966176408899,296.7216573554826,49.10273319045115,8.712113342047543,7.643753808252937,12575775.439771436,2.0,14.48317723393205,0.5624605465261783,0.0,0.0,24.095138450516963,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.2582936776272697,0.1568773357631355,0.4234819877019734
4340,J06000172,2020-09-25,4379.608010194637,252.4921093052357,37.93659257010211,6.243501463978429,7.643753808252937,12575775.439771436,2.0,17.413940547092,1.0,0.0,0.0,24.043764466273732,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.2786516163912527,0.1707098152851973,0.4531235128695087
4341,J06000172,2020-09-27,2399.2624211107395,202.05456985176184,41.81167147704974,6.44977882512142,7.643753808252937,12575775.439771436,2.0,11.677366864024288,1.0,0.0,0.0,24.28539430969817,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.3131956804787522,0.1939662481944898,0.5056803774241221
4342,J06000172,2020-09-28,8567.52534569171,173.0564636185053,44.186434756206815,6.7872553675987985,7.643753808252937,12575775.439771436,2.0,15.86579363326508,1.0,0.4375394534738218,0.0,23.628112506399955,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.3304677125225018,0.2055944646491361,0.5319588097014288
4343,J06000172,2020-09-30,2568.468989392612,198.18012220039532,37.93659257010211,6.22479482107262,7.643753808252937,12575775.439771436,2.0,5.555319588650953,1.0,0.0,0.0,24.586482662975524,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.3650117766100013,0.2288508975584287,0.5845156742560422
4344,J06000172,2020-10-02,7538.017970363969,257.4889530273299,37.12428983747121,5.856056636251259,7.643753808252937,12575775.439771436,2.0,23.845733466301816,1.0,0.0,0.0,24.267712936238613,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.4029578111355618,0.2543056939736378,0.6415772392545754
4345,J06000172,2020-10-04,4704.394946286442,85.68990666190312,11.124921093052356,1.9624605897348428,7.643753808252937,12575775.439771436,2.0,4.611057676002943,1.0,0.0,0.0,24.72184540989463,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.4443058160991835,0.2819588538947635,0.7031435046970282
4346,J06000172,2020-10-05,4662.240201811235,58.50284065011518,12.6746999866909,2.349905365303246,7.531261806228537,12575775.439771436,2.0,14.956532254241695,1.0,0.0,0.0,23.76458464844913,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.4649798185809944,0.2957854338553264,0.7339266374182547
4347,J06000172,2020-10-07,8419.53462468861,130.49463432756025,24.062144918735605,3.1811670940645564,7.531261806228537,12575775.439771436,2.0,23.45010599543659,1.0,0.0,0.0,23.403117766863136,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.5063278235446161,0.3234385937764521,0.7954929028607075
4348,J06000172,2020-10-09,8419.53462468861,355.1047209144556,28.436908197892674,4.337350097662984,7.531261806228537,12575775.439771436,2.0,23.45010599543659,1.0,0.0,0.0,24.376030488182415,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.5504604342697562,0.3521764303982352,0.8618236980399977
4349,J06000172,2020-10-11,12176.829047565983,249.1757034113273,30.74952655831414,4.699873736970367,7.531261806228537,12575775.439771436,2.0,31.943679736631484,1.0,0.4375394534738218,0.0,24.19791798178246,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.5973776507564148,0.3819989437206759,0.9329190229561252
4350,J06000172,2020-10-12,13296.636530696707,199.05520110734295,32.874447651366495,4.768611999258953,7.643753808252937,12575775.439771436,2.0,8.198658877260282,1.0,0.4375394534738218,0.0,23.812481588378887,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.6208362589997442,0.3969102003818961,0.9684666854141888
4351,J06000172,2020-10-14,6632.061232419018,113.6842253616728,20.124921093052357,3.031198635980107,7.643753808252937,12575775.439771436,2.0,10.554919658783453,1.0,0.0,0.0,24.017691894385912,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.6677534754864027,0.4267327137043367,1.0395620103303165
4352,J06000172,2020-10-16,2626.726117723503,181.7438452580838,31.06214491873561,4.506151270948014,7.643753808252937,12575775.439771436,2.0,3.19047669317492,1.0,0.0,0.0,23.73017348276479,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.7185503145114204,0.4599086663616614,1.1178883472170815
4353,J06000172,2020-10-18,3972.821048836836,242.49842186104712,35.874447651366495,5.399873814437592,7.643753808252937,12575775.439771436,2.0,20.27562340591516,1.0,0.0,0.0,24.00521030600703,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.7732267760747973,0.4964380583538703,1.2034456960744844
4354,J06000172,2020-10-19,12907.638980281556,275.6182929094503,34.374132023575925,5.5310724593678025,7.643753808252937,12575775.439771436,2.0,5.951201932852932,0.5624605465261783,0.0,0.0,23.355210306007024,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.8005650068564857,0.5147027543499747,1.2462243705031857
4355,J06000172,2020-10-21,13631.812797020362,311.86434756206813,35.374132023575925,5.718580275558642,7.643753808252937,12575775.439771436,2.0,8.68315219577824,1.0,0.0,0.0,23.98125131511579,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.8552414684198626,0.5512321463421835,1.3317817193605888
4356,J06000172,2020-10-23,30535.529560101822,152.49842186104715,28.06214491873561,4.081167189431989,7.643753808252937,12575775.439771436,2.0,36.76008030237427,1.0,0.4375394534738218,0.0,23.89687171221052,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.8916735314537242,0.5741628007364189,1.3876537629547987
4357,J06000172,2020-10-25,31250.6779075435,157.80599017681942,25.812302732630897,3.9124289181933,7.643753808252937,12575775.439771436,2.0,16.346699248806814,1.0,1.0,0.0,25.63121975233674,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.9098611959580704,0.5834947175326806,1.4138405012858155
4358,J06000172,2020-10-26,22288.33434594591,449.3974884800785,24.937223825683247,3.768675005622828,7.643753808252937,12575775.439771436,2.0,9.681776422976869,0.5624605465261783,0.4375394534738218,0.0,24.66458464844913,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.9189550282102436,0.5881606759308114,1.4269338704513244
4359,J06000172,2020-10-28,9823.035664296836,247.49526558314145,29.624605465261784,4.474889464719478,7.643753808252937,12575775.439771436,2.0,21.37780575881966,1.0,0.4375394534738218,0.0,24.315630918021075,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.9371426927145898,0.5974925927270731,1.4531206087823414
4360,J06000172,2020-10-30,65366.31354938216,191.2492109305236,30.31198710484032,4.599873728020264,7.643753808252937,12575775.439771436,2.0,63.80765916751917,1.0,1.0,0.0,24.44060461570519,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.951338669623778,0.6059375679283777,1.4742477853387956
4361,J06000172,2020-11-01,27385.585867897804,364.3564568673038,28.749526558314138,4.3436275452233035,7.643753808252937,12575775.439771436,2.0,83.29130583684167,1.0,0.4375394534738218,0.0,23.872912721319285,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.9615429589378076,0.6134956015347252,1.490315400120687
4362,J06000172,2020-11-02,30200.03036206625,183.7476327915707,30.99936874441885,4.8123660071968555,7.643753808252937,12575775.439771436,2.0,77.39278024177962,1.0,0.4375394534738218,0.0,24.03853311841401,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.9666451035948224,0.6172746183378989,1.498349207511633
4363,J06000172,2020-11-04,58471.86366960411,289.99368744418854,30.99936874441885,4.624857818486393,7.643753808252937,12575775.439771436,2.0,28.7901679680888,1.0,1.0,0.0,24.04166140620349,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.976849392908852,0.6248326519442463,1.5144168222935244
4364,J06000172,2020-11-06,53306.14824850973,312.4984218610472,38.12428983747121,5.862334188129114,7.643753808252937,12575775.439771436,2.0,138.92505949875428,1.0,1.0,0.0,23.76563091802108,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.0313782950296102,0.6492435025094796,1.6375488713671411
4365,J06000172,2020-11-08,32715.11351732417,180.43122689766236,35.249210930523574,5.449842099687385,7.643753808252937,12575775.439771436,2.0,31.873590768451088,1.0,0.4375394534738218,0.0,24.028091464547252,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.1302318099570967,0.6905071700335987,1.8677453547324845
4366,J06000172,2020-11-09,92352.86586758896,120.31072459367805,32.62460546526179,4.749905460670678,7.643753808252937,12575775.439771436,2.0,77.0205071851544,1.0,1.0,0.0,24.089579387985953,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.1796585674208402,0.7111390037956583,1.9828435964151556
4367,J06000172,2020-11-11,59195.13231024349,252.6760190391179,32.62460546526179,5.081103914866024,7.643753808252937,12575775.439771436,2.0,140.31678499964423,1.0,0.4375394534738218,0.0,24.335425872477227,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.2785120823483267,0.7524026713197774,2.2130400797804985
4368,J06000172,2020-11-13,37168.11001692841,264.3690819789267,36.561829290945035,5.424858009221256,7.643753808252937,12575775.439771436,2.0,39.49608968376394,1.0,0.4375394534738218,0.0,24.00624605465262,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.2777500516655411,0.7431746696878184,2.23769194640834
4369,J06000172,2020-11-15,36190.47014352915,166.55677924629586,33.8744476513665,4.9873817259958635,7.643753808252937,12575775.439771436,2.0,55.76573161272704,1.0,1.0,0.0,23.873969511817585,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.1773724753724844,0.6834549988997813,2.05679919629868
4370,J06000172,2020-11-16,13900.63796604477,121.55993552420158,18.499684372209423,2.8811671417482723,7.643753808252937,12575775.439771436,2.0,8.029822821338001,1.0,0.4375394534738218,0.0,24.19583596356492,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.1271836872259555,0.6535951635057627,1.96635282124385
4371,J06000172,2020-11-18,30346.14966722463,239.67665029469904,31.18706601178796,4.556119824399896,7.643753808252937,12575775.439771436,2.0,105.12970891033753,1.0,0.4375394534738218,0.0,24.69477917306662,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.0268061109328983,0.5938754927177256,1.78546007113419
4372,J06000172,2020-11-20,25150.604624754284,221.05267608501836,35.43690819789268,4.981104010233456,7.643753808252937,12575775.439771436,2.0,67.5662152465932,1.0,0.0,0.0,24.28540483062452,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.957816182175098,0.5516032014166898,1.6659756040929783
4373,J06000172,2020-11-22,32382.122224034487,245.6182929094503,37.12428983747121,5.649842281472145,7.643753808252937,12575775.439771436,2.0,89.03748223167818,1.0,1.0,0.0,23.812502630231595,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.920213900952554,0.5267782896026556,1.6078994201202157
4374,J06000172,2020-11-23,24222.331395158028,199.99368744418857,35.99936874441885,5.46233436096377,7.643753808252937,12575775.439771436,2.0,40.90521860806045,1.0,1.0,0.0,23.968748684884208,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.901412760341282,0.5143658336956384,1.5788613281338344
4375,J06000172,2020-11-25,58984.94375715808,297.1719158778404,35.874447651366495,5.574826362988171,7.643753808252937,12575775.439771436,2.0,76.2479441849349,1.0,1.0,0.0,23.97917981782461,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.863810479118738,0.4895409218816041,1.5207851441610716
4376,J06000172,2020-11-27,67421.8568400425,308.12302732630894,37.06151366315446,5.762334283496546,7.643753808252937,12575775.439771436,2.0,138.48702044524157,0.5624605465261783,0.4375394534738218,0.0,23.604132473656023,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,0.9052032524334466,0.5104594103090787,1.5963033030442528
4377,J06000172,2020-11-29,9702.647006274932,172.68233159492937,39.24921093052357,5.637350184080313,7.643753808252937,12575775.439771436,2.0,18.74340243931627,1.0,0.0,0.0,23.636440579270115,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.0255910802854076,0.5771212989780622,1.8054158047833784
4378,J06000172,2020-11-30,39785.14391493409,515.6498556885077,39.31198710484032,5.387381553161206,7.643753808252937,12575775.439771436,2.0,36.84747105640704,1.0,0.4375394534738218,0.0,24.03119871048403,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.0857849942113882,0.6104522433125539,1.9099720556529416
4379,J06000172,2020-12-02,27009.183162375415,364.9842186104713,38.99936874441885,5.96233436096377,7.643753808252937,12575775.439771436,2.0,31.438963194536345,1.0,1.0,0.0,24.50521030600703,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.2061728220633494,0.6771141319815374,2.119084557392067
4380,J06000172,2020-12-04,16969.406075465264,130.18390973388225,26.75015781389529,4.1749525485505785,7.643753808252937,12575775.439771436,2.0,23.692457479392996,1.0,0.4375394534738218,0.0,23.76454256474372,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.3312976441190545,0.7491684092389881,2.324131230818544
4381,J06000172,2020-12-06,50429.33080373867,147.3684507233456,29.062144918735605,4.262397453744974,7.643753808252937,12575775.439771436,2.0,19.434438123315974,1.0,0.4375394534738218,0.0,24.13957938798595,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.4611594603785028,0.8266150750849061,2.525112075932373
4382,J06000172,2020-12-07,22493.890862610613,194.99684372209424,29.062144918735605,4.337413267911414,7.643753808252937,12575775.439771436,2.0,61.325840139723574,1.0,1.0,0.0,23.794789693992975,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.526090368508227,0.865338408007865,2.6256024984892874
4383,J06000172,2020-12-09,35831.951177580966,336.8675038399739,31.8744476513665,4.868612008209056,7.643753808252937,12575775.439771436,2.0,74.32182833774978,1.0,1.0,0.0,23.62184540989464,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.6559521847676757,0.9427850738537832,2.826583343603116
4384,J06000172,2020-12-11,46917.48921055021,193.3037807822854,32.62460546526179,4.449905269935814,7.643753808252937,12575775.439771436,2.0,30.317876531615063,1.0,1.0,0.0,24.153117766863133,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,1.8597614231972883,1.0766691173285632,3.1237385047441517
4385,J06000172,2020-12-13,50043.8357131553,174.67980657260478,30.31198710484032,4.3436275452233035,7.643753808252937,12575775.439771436,2.0,41.92866873320629,1.0,1.0,0.0,24.071845409894635,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,2.1375180837970658,1.266990538432205,3.5170679819123944
4386,J06000172,2020-12-14,116152.07482474294,197.55236045722785,28.749526558314138,4.243627640590735,7.643753808252937,12575775.439771436,2.0,150.854945949474,1.0,1.0,0.0,24.12812302732631,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,2.276396414096954,1.3621512489840266,3.713732720496516
4387,J06000172,2020-12-16,98072.47952943329,251.8706601178796,29.436908197892674,3.9998738233876954,7.643753808252937,12575775.439771436,2.0,129.93676523645905,0.5624605465261783,0.4375394534738218,0.0,23.97394846996488,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,2.554153074696732,1.5524726700876688,4.107062197664758
4388,J06000172,2020-12-18,209731.91798674935,212.4984218610472,34.68675038399739,4.824858000271153,7.643753808252937,12575775.439771436,2.0,67.197942535817,0.5624605465261783,1.0,0.4375394534738218,23.31977391260345,1531381.7034770155,362.00365620682373,1.721778501755198,182296.74243033509,2.9023677135403645,1.7962705543616986,4.600127270974583
